time,command_1,command_2,command_3,command_4,response_1,response_2,response_3,response_4
91.3331019878387,0,0,0,0,1.033759106879,0.540262794757984,-0.0184664299999999,4.31228058861421e-06
91.353129863739,0,0,0,0,1.03969626385938,0.543508076966665,-0.0185317379999999,4.31228058861421e-06
91.3734519481659,0,0,0,0,1.04578178086595,0.547192053251505,-0.0188913569999999,0.000162073685403108
91.3935308456421,0,0,0,0,1.05151900962594,0.550597710408085,-0.0189904779999999,0.000162073685403108
91.4132039546967,0,0,0,0,1.05743135988379,0.554240221578788,-0.0194807739999999,0.000138742868011299
91.4333539009094,0,0,0,0,1.06335968046888,0.557836038928121,-0.019889465,0.00023079603276166
91.4530868530273,0,0,0,0,1.06949799229526,0.561011280313232,-0.0200905759999999,0.00023079603276166
91.4730877876282,0,0,0,0,1.07537155554156,0.564214547741661,-0.0203350219999999,8.82246698838962e-05
91.4930498600006,0,0,0,0,1.08099291521543,0.567612370544675,-0.0206393429999999,8.82246698838962e-05
91.5130758285522,0,0,0,0,1.08683440379795,0.570339970071724,-0.021003174,-0.000699988395025386
91.5329959392548,0,0,0,0,1.09243160465099,0.57381178644976,-0.0213109739999999,-0.000699988395025386
91.5530118942261,0,0,0,0,1.09798068385407,0.577287215843508,-0.0215084839999999,-0.000685161256257949
91.574206829071,0,0,0,0,1.10347135641241,0.58010609765638,-0.0218723139999999,-0.000564560405688752
91.5941848754883,0,0,0,0,1.10841537819564,0.583358530312088,-0.0221422729999999,-0.000564560405688752
91.6140608787537,0,0,0,0,1.11359796318913,0.586604593774259,-0.0222396239999999,-0.000439915467373542
91.6340618133545,0,0,0,0,1.11869856014987,0.589833544114591,-0.0224777829999999,-0.000439915467373542
91.6543219089508,0,0,0,0,1.12325441218009,0.592960931790581,-0.0227432249999999,-0.000267225212900346
91.6740458011627,0,0,0,0,1.1281157071813,0.595797838562849,-0.0230126339999999,-2.88038742595198e-05
91.6942708492279,0,0,0,0,1.13260740813334,0.598731419692967,-0.0229336549999999,-2.88038742595198e-05
